Coefficients,Instruments
0.7286176,
6.09093,
139.91513,3;1
144.44739,3;1
146.1803,3;1
146.4469,3;1
147.59244,3;1
149.07489,3;1
148.74863,3;1
146.28769,1
143.95688,1
141.38512,1
136.86487,3;1
131.14355,3;1
127.51181,3;1
125.813156,3;1
126.3648,3;1
130.849,3;1
136.47403,3;1
139.10376,3;1
138.11037,3;1
134.72745,1
131.90338,1
131.25803,1
131.06952,1
132.9704,1
138.0804,1
139.47974,3;1
140.2369,3;1
142.37234,3;1
145.23892,3;1
146.68922,3;1
147.00258,3;1
146.85458,3;1
147.1132,3;1
149.26537,3;1
151.62149,3;1
151.36891,3;1
148.7482,3;1
144.61617,3;1
140.82114,3;1
140.53494,3;1
144.71716,3;1
152.23996,3;1
159.63884,3;1
163.71646,3;1
162.88396,3;1
157.98532,3;1
154.32457,3;1
155.27162,3;1
157.9491,3;1
159.13779,3;1
158.74567,3;1
158.88379,3;1
159.80283,3;1
160.81529,3;1
162.51437,3;1
164.42352,3;1
166.47711,3;1
167.64664,3;1
166.92125,3;1
165.1977,3;1
163.52762,3;1
162.72466,3;1
164.2026,3;1
167.65913,3;1
169.55005,3;1
168.23024,3;1
165.2974,1
162.90677,1
161.43744,1
160.46872,1
161.92569,1
167.23056,1
171.24554,1
171.87177,3;1
169.6222,3;1
167.10376,3;1
167.17857,3;1
170.23523,3;1
172.72488,3;1
171.13837,3;1
166.27393,3;1
161.43762,3;1
158.09686,1
156.52948,1
155.39694,1
154.80655,1
155.43866,1
155.94682,1
155.4397,1
154.16934,1
152.44159,3;1
150.80573,3;1
149.5634,3;1
149.35944,3;1
149.89218,3;1
150.40001,3;1
148.96904,3;1
146.10129,3;1
146.43398,3;1
150.49863,3;1
154.70288,3;1
158.50092,3;1
161.13152,3;1
162.29169,3;1
162.90096,3;1
163.442,3;1
163.13603,3;1
161.74625,3;1
159.9967,3;1
158.4949,3;1
156.77936,3;1
155.91144,3;1
154.64325,3;1
151.67459,3;1
148.31798,3;1
145.55902,3;1
144.89056,3;1
146.66832,3;1
148.90375,3;1
150.2485,3;1
151.01532,3;1
151.21548,3
150.39134,3
150.31253,3
152.55022,3
154.14911,3
153.07451,3
148.32056,3
142.65326,3
140.00052,
139.87099,
140.67601,
143.30919,
148.98042,
154.2746,
155.76996,
154.4434,
152.74625,3
151.60422,3
149.18945,3
145.8029,3
143.76929,3
143.3841,3
143.81433,3
142.21834,3
139.02686,3
135.78094,
133.53995,
131.94403,
131.90964,
132.63034,3
133.84882,3
136.44406,3
140.04729,3
142.8865,3
145.2003,3
147.24652,3
149.7431,3
151.87965,3
151.97415,3
151.4513,3
150.55841,3
149.55385,3
148.72809,3
147.97025,3
149.29283,3
152.40305,3
154.9518,3
155.90173,3
155.24904,3
154.19855,3
152.2947,3
148.7078,3
143.75911,3
139.95288,3
137.2537,3
135.30235,3
134.98479,3
136.82455,3
138.34146,3
138.13089,3
136.27094,3
133.09106,3
130.07889,3
130.20587,3
132.64232,3
134.95819,3
133.93497,3
128.71736,3
122.887924,
118.288704,
117.13295,
120.04568,
124.07858,
127.423134,
129.19275,3
129.46405,3
128.7017,3
127.66884,3
126.504944,3
125.72539,3
124.26058,3
122.363434,3
121.08418,3
120.27594,
119.979065,
119.846725,
119.12917,
118.96332,
119.169716,
121.127014,
124.77432,3
127.49768,3
127.043686,3
124.76384,3
123.290016,3
122.055145,3
120.42014,3
119.47077,3
119.141785,3
117.66301,3
114.806786,3
112.75975,3
112.65174,3
115.30387,3
118.04181,3
118.68069,3
117.9454,3
116.43019,3
114.167786,3
112.46672,3
111.35947,3
110.7714,3
109.58697,3
107.79289,3
106.35234,3
104.820274,3
106.48631,3
115.935715,3
127.34494,3
135.86076,3
141.56493,3
144.85696,3
146.15218,3;1
146.6984,3;1
145.40225,3;1
142.08612,3;1
138.56003,3;1
135.20288,3;1
130.81702,3;1
127.1147,3;1
125.17331,3;1
124.28817,1
124.22572,1
125.21127,1
126.79346,1
128.18004,1
129.78683,1
133.9183,1
139.43419,1
141.6814,3;1
140.15936,3;1
136.52797,3;1
131.13666,3;1
125.3232,3;1
122.74361,3;1
121.9476,3;1
124.54335,3;1
131.13799,3;1
135.74243,1
138.8202,1
141.08405,1
141.33725,1
140.31485,1
140.49799,1
140.74399,3;1
140.77498,3;1
141.55975,3;1
145.11978,3;1
149.22565,3;1
151.47551,3;1
151.80225,3;1
151.22302,3;1
151.49232,3;1
153.00458,3;1
153.70963,3;1
152.80183,3;1
152.12747,3;1
150.93297,3;1
148.69559,3;1
147.11864,3;1
146.37366,3;1
145.88391,3;1
144.42967,3;1
140.95508,3;1
137.01807,3;1
134.6755,3;1
135.1201,3;1
140.90231,3;1
149.25888,3;1
153.84906,3;1
152.48267,3;1
148.72578,3;1
146.77197,3;1
148.40826,3;1
151.35022,3;1
152.83919,3;1
151.7102,3;1
149.60962,3;1
146.57626,3;1
143.08444,3;1
139.80896,3;1
136.96832,3;1
134.4408,1
132.4064,1
131.4538,1
131.54495,1
133.1177,1
135.67036,1
138.42155,1
139.945,3;1
139.92865,3;1
138.4631,3;1
134.22244,3;1
129.3243,1
127.33423,1
128.62341,3;1
128.5126,3
126.127594,3
122.14981,3
120.054306,3
119.73636,3
119.12395,3
118.87545,3
119.49077,3
119.53401,3
117.57872,3
114.82041,3
112.89087,3
111.77133,3
112.28798,3
113.62863,3
114.442245,3
116.18019,3
117.94001,3
121.1823,3
123.77257,3
124.105034,3
122.62833,3
120.76399,3
119.330025,3
117.86653,3
115.11929,3
109.916595,3
103.47153,3
106.69153,3
122.859344,3
136.42133,3;1
147.17642,3;1
152.61926,3;1
151.88885,3;1
146.67552,3;1
141.704,3;1
138.55946,3;1
137.63434,3;1
138.85632,3;1
139.87216,1
140.56277,1
140.41417,1
139.43633,1
137.27597,1
134.06195,1
130.69456,1
128.38907,3;1
128.13562,3;1
128.88446,3;1
129.14008,3;1
130.42607,3;1
134.41995,3;1
137.52429,3;1
138.0514,3;1
136.85846,3;1
135.21231,1
134.26212,1
132.40433,1
131.46341,1
139.09085,1
150.5448,1
155.11661,3;1
155.10864,3;1
155.40308,3;1
154.67393,3;1
152.2378,3;1
148.63681,3;1
144.25545,3;1
140.86984,3;1
138.98978,3;1
138.71172,3;1
139.89456,3;1
142.29178,3;1
144.44571,3;1
145.52972,3;1
146.46768,3;1
149.37546,3;1
152.05856,3;1
152.39359,3;1
150.26367,3;1
148.90234,3;1
150.07721,3;1
151.88199,3;1
152.34137,3;1
150.65411,3;1
147.49304,3;1
144.28043,3;1
142.72342,3;1
142.78128,3;1
143.4491,3;1
146.70755,3;1
152.74765,3;1
153.7679,3;1
150.96228,3;1
147.65979,3;1
145.89235,3;1
147.68504,3;1
151.96371,3;1
154.73355,3;1
154.36203,3;1
153.05203,3;1
152.16046,1
150.59857,1
146.9332,1
143.56744,1
138.80212,1
134.62949,1
133.98077,1
135.04541,1
136.21683,3;1
136.98831,3;1
138.26846,3;1
140.04843,3;1
141.97224,3;1
143.15894,3;1
143.88309,3;1
142.62302,3;1
137.77046,3;1
131.01839,3;1
124.82128,1
120.314735,1
118.93764,1
118.79361,1
118.854904,1
118.94823,1
118.61937,3;1
118.2991,3
118.11113,3
117.07457,3
115.36168,3
114.74327,3
114.83095,3
115.95194,3
117.18666,3
118.17729,3
119.90817,3
121.7267,3
121.575165,3
120.74304,3
121.49721,3
122.22289,3
121.43931,3
119.18979,3
116.37047,3
115.85997,3
116.82527,3
116.820114,3
113.58237,3
109.58359,3
109.46648,3
112.31622,3
114.27463,3
114.22511,3
113.942894,3
119.99229,3
132.8937,3
142.36844,3
147.71498,3
150.36942,3;1
151.32912,3;1
150.61653,3;1
148.91241,3;1
145.6639,3;1
141.61063,3;1
139.11197,3;1
138.00891,3;1
138.14674,1
139.91624,1
141.24283,1
141.80032,1
142.28703,3;1
142.71045,3;1
142.57526,3;1
140.60997,3;1
138.44012,3;1
136.8099,3;1
135.80978,3;1
135.6517,3;1
133.73686,3;1
130.63489,1
132.53333,1
137.60617,1
141.67314,1
143.47696,3;1
143.86478,3;1
143.64145,3;1
143.73169,3;1
143.45236,3;1
141.93387,3;1
139.27502,3;1
136.65475,3;1
135.89465,3;1
135.9778,3;1
136.09682,3;1
136.54,3;1
136.71576,3;1
136.74475,3;1
136.73787,3;1
136.4914,3;1
136.94063,3;1
138.1767,3;1
139.18736,3;1
139.15091,3;1
138.00256,3;1
136.13705,3;1
134.13467,3;1
132.4147,3;1
132.17917,3;1
132.17169,3;1
131.10033,3;1
131.86378,3;1
141.2605,3;1
149.31775,3;1
155.85297,3;1
160.48685,3;1
161.3945,3;1
160.45004,3;1
160.30396,3;1
161.56061,3;1
161.60483,1
160.31882,1
160.16203,1
161.47522,1
161.31683,1
161.77478,1
163.60236,1
164.5003,1
165.04337,1
165.74155,3;1
166.87793,3;1
168.30579,3;1
170.47604,3;1
172.21152,3;1
172.87627,3;1
172.59503,3;1
171.35141,3;1
169.69781,3;1
168.58527,1
169.94553,1
172.33899,1
173.28107,1
173.14568,1
171.74307,1
168.71577,1
166.46292,3;1
166.22029,3;1
165.5904,3;1
164.12671,3;1
162.14227,3;1
160.02104,3;1
159.54196,3;1
160.06004,3;1
158.9183,3;1
156.12027,3;1
153.66327,3;1
152.0455,3;1
151.5512,3;1
152.78543,3;1
154.89577,3;1
156.50801,3;1
156.64233,3;1
155.81656,3;1
155.1712,3;1
155.89413,3;1
156.97578,3;1
156.14525,3;1
153.36655,3;1
152.32423,3;1
153.33258,3;1
154.36359,3;1
153.16167,3;1
150.26053,3;1
146.70628,3;1
142.84634,3;1
141.43634,3;1
143.34085,3;1
145.48393,3;1
146.66826,3
146.35933,3
144.45084,3
143.14369,3
145.56187,3
148.88577,3
150.20325,3
149.01501,3
145.99438,
143.34381,
141.40501,
140.31055,
139.95255,
139.85263,
140.30634,
142.62778,3
146.95792,3
149.89053,3
151.17941,3
151.83093,3
152.48572,3
153.61456,3
152.40219,3
149.74687,
150.31934,
151.93857,
152.2062,
150.96497,
149.54742,3
149.37515,3
150.36421,3
150.6315,3
150.2459,3
150.3768,3
151.14893,3
150.63791,3
148.14746,3
145.81894,3
144.91531,3
145.38538,3
145.95145,3
147.04681,3
148.74799,3
149.99625,3
149.68434,3
147.62637,3
145.95387,3
145.6395,3
145.26881,3
144.22101,3
142.51715,3
139.44363,3
139.53061,3
150.27448,3
156.80763,3
159.17664,3
159.52634,3
158.60634,3;1
157.1951,3;1
157.38766,3;1
158.81635,3;1
159.53638,3;1
158.43552,3;1
157.16217,3;1
156.3563,3;1
153.10774,3;1
146.90924,1
140.93796,1
137.59128,1
135.92032,1
135.04153,1
135.25934,1
136.88528,1
139.83505,3;1
142.66739,3;1
144.22083,3;1
143.9065,3;1
142.48543,3;1
140.22617,3;1
138.22733,3;1
135.52081,3;1
135.11078,3;1
140.23767,1
145.01456,1
145.42108,1
143.53596,1
141.63759,1
141.10486,1
143.58707,3;1
146.01794,3;1
146.87132,3;1
148.06927,3;1
150.21445,3;1
152.52466,3;1
153.88455,3;1
153.00833,3;1
151.92255,3;1
150.80717,3;1
148.68823,3;1
145.56314,3;1
143.94568,3;1
143.9787,3;1
145.45139,3;1
148.16489,3;1
150.75021,3;1
152.0425,3;1
152.37497,3;1
152.49345,3;1
151.7518,3;1
149.73932,3;1
146.77097,3;1
143.58603,3;1
141.04929,3;1
139.42334,3;1
136.95438,3;1
135.499,3;1
134.78967,3;1
135.75677,3;1
138.53825,3;1
141.66032,3;1
144.19897,3;1
146.16724,3;1
148.11273,3;1
151.04514,3;1
153.06314,3;1
152.4635,1
150.11432,1
148.17502,1
145.51518,1
142.67192,1
141.67229,1
143.88992,1
147.74039,1
151.31665,3;1
153.62668,3;1
152.77917,3;1
151.90054,3;1
153.16566,3;1
153.10501,3;1
151.80888,3;1
151.42297,3;1
150.35074,3;1
149.94531,1
150.71986,1
152.52585,1
154.03442,1
154.33197,1
151.91629,1
147.97144,1
146.39581,3;1
147.41339,3
147.37424,3
146.8131,3
145.73288,3
143.26189,3
140.865,3
139.85306,3
139.96716,3
141.53214,3
144.68346,3
146.40262,3
146.81735,3
147.79965,3
148.16138,3
148.25664,3
148.0787,3
146.57547,3
142.79044,3
137.82901,3
135.62363,3
136.38031,3
144.21881,3
155.8804,3
161.11745,3
161.76707,3
158.99313,3
155.30011,3
153.38066,3
153.78183,3
155.75099,3;1
157.0928,3;1
157.15671,3;1
158.44052,3;1
161.0727,3;1
162.72885,3;1
163.26855,3;1
162.82579,3;1
162.06595,1
159.58965,1
157.29845,1
155.5614,1
154.57852,1
154.68166,1
155.56479,3;1
157.02106,3;1
158.76572,3;1
160.5214,3;1
162.12494,1
163.07167,1
166.0115,1
168.80377,1
166.61633,1
162.36487,1
158.12677,1
154.82498,3;1
151.80034,3;1
149.78079,3;1
149.65738,3;1
149.9242,3;1
149.33969,3;1
148.9218,3;1
149.89832,3;1
151.43486,3;1
152.29518,3;1
151.60916,3;1
151.15427,3;1
152.8776,3;1
155.68652,3;1
157.5993,3;1
159.79645,3;1
161.89418,3;1
162.85287,3;1
162.86966,3;1
163.53885,3;1
164.8837,3;1
165.30576,3;1
163.86009,3;1
161.1846,3;1
159.15842,3;1
158.89542,3;1
158.97609,3;1
157.42262,3;1
153.1388,3;1
149.9162,3;1
148.11307,3;1
146.9849,3;1
145.53642,3;1
144.284,3;1
143.68042,3;1
143.81268,3;1
145.73587,3;1
148.18369,3;1
149.11942,3;1
147.45226,3;1
144.91241,3;1
142.86484,1
142.00049,1
142.97891,1
144.60687,1
147.65512,1
150.39294,3;1
150.53043,3;1
148.36298,3;1
146.56659,3;1
147.27074,3;1
150.37378,3;1
153.82649,3;1
154.29475,3;1
151.19583,3;1
148.02547,1
149.62125,1
153.9516,1
155.01578,1
152.9126,1
151.57735,1
150.33356,1
148.6214,3;1
146.14722,3
143.49698,3
140.51572,3
137.55789,3
135.74799,3
134.40869,3
133.6456,3
133.99115,3
134.39479,3
136.55057,3
141.13806,3
147.26353,3
153.93954,3
158.76295,3
160.16948,3
159.44873,3
158.11977,3
157.67694,3
158.09326,3
159.18564,3
160.00748,3
159.5951,3
158.51581,3
157.09189,3
154.675,3
151.76529,3
149.84622,3
150.51057,3;1
152.40115,3;1
154.05338,3;1
153.79422,3;1
151.66905,3;1
149.12573,3;1
148.99895,3;1
150.19968,3;1
151.72925,3;1
154.96481,1
158.7027,1
158.27866,1
153.80858,1
148.53046,1
145.96631,1
145.48288,1
144.45584,3;1
142.89554,3;1
142.28365,3;1
143.9365,3;1
146.73232,3;1
148.26036,3;1
147.67133,3;1
146.58731,3;1
146.16208,3;1
146.09058,1
148.63947,1
151.84747,1
151.96204,1
150.64377,1
149.7876,3;1
148.90189,3;1
146.54028,3;1
143.24469,3;1
141.29099,3;1
142.57422,3;1
145.8938,3;1
149.2662,3;1
151.2315,3;1
151.54225,3;1
150.9444,3;1
148.85818,3;1
148.2324,3;1
150.00015,3;1
152.13467,3;1
151.88559,3;1
150.11775,3;1
149.29477,3;1
149.95416,3;1
150.86801,3;1
151.93369,3;1
153.53647,3;1
153.56192,3;1
151.62271,3;1
148.62608,3;1
146.0745,3;1
146.68373,3;1
150.96844,3;1
155.0816,3;1
153.56177,3;1
148.27997,3;1
143.74208,3;1
141.49393,3;1
142.26709,3;1
145.98796,1
149.52533,1
150.49722,1
149.62492,1
148.84183,1
148.78935,1
148.75482,3;1
147.67798,3;1
145.96194,3;1
144.79727,3;1
143.59433,3;1
143.3849,3;1
144.64029,3;1
146.87039,3;1
149.97237,3;1
153.45563,3;1
156.15909,1
157.34528,1
156.26944,1
155.26527,1
154.26753,1
151.89676,1
150.05435,1
149.11218,3;1
147.31155,3
144.88284,3
142.56758,3
141.8526,3
142.64497,3
143.17215,3
142.48247,3
142.05591,3
142.46098,3
142.50044,3
141.87515,3
141.23117,3
141.48587,3
143.81683,3
146.19023,3
148.2753,3
149.90123,3
150.25429,3
149.15921,3
147.5499,3
146.4123,3
146.82184,3
149.36029,3
152.21542,3
153.1073,3
153.07564,3
153.229,3
153.46869,3
152.99652,3
151.18747,3
151.27942,3
151.86578,3;1
149.78256,3;1
147.91678,3;1
147.66791,3;1
147.46028,3;1
148.32886,3;1
149.91328,3;1
151.24692,3;1
152.25668,1
153.97098,1
154.59082,1
152.05598,1
148.59282,1
145.7594,1
143.31125,1
139.96695,1
137.27803,3;1
136.28967,3;1
136.56125,3;1
138.68234,3;1
140.89551,3;1
141.6678,3;1
141.96643,3;1
142.96432,3;1
142.767,3;1
142.1152,1
141.931,1
141.95676,1
143.23962,1
147.29257,1
150.34274,1
150.88,3;1
149.67511,3;1
145.58669,3;1
140.4299,3;1
136.34836,3;1
135.63922,3;1
139.36136,3;1
144.2051,3;1
147.21548,3;1
149.22789,3;1
150.6796,3;1
151.34616,3;1
150.62436,3;1
148.89021,3;1
148.17615,3;1
151.71597,3;1
156.88708,3;1
160.29277,3;1
161.13484,3;1
160.81665,3;1
160.10501,3;1
159.4089,3;1
158.81601,3;1
158.47824,3;1
157.48341,3;1
154.03656,3;1
149.14658,3;1
145.11621,3;1
144.76001,3;1
146.68082,3;1
149.913,3;1
153.31342,3;1
153.45677,3;1
149.6771,3;1
144.23932,3;1
140.2609,3;1
140.44058,3;1
142.13214,3;1
142.87837,3;1
141.85516,1
140.34285,1
139.47742,1
138.65024,1
137.86185,1
138.16393,1
139.5491,3;1
141.12654,3;1
143.61903,3;1
147.2704,3;1
150.643,3;1
153.78345,3;1
156.27351,3;1
157.24258,3;1
155.4739,3;1
151.5157,1
146.49892,1
144.39804,1
145.61958,1
147.19989,1
147.298,1
148.26797,3;1
149.92755,3;1
151.92987,3;1
153.32288,3;1
152.08711,3;1
148.26785,3;1
145.45152,3;1
144.47774,3;1
144.3613,3;1
144.65236,3;1
146.33408,3;1
150.3812,3;1
153.93964,3;1
154.63818,3;1
154.01291,3;1
153.23134,3;1
152.43382,3;1
152.26402,3;1
151.37457,3;1
150.6059,3;1
150.74837,3;1
151.07031,3;1
151.4689,3;1
150.97647,3;1
149.16165,3;1
147.35635,3;1
146.07077,3;1
143.8505,3;1
143.17262,3;1
145.46716,3;1
149.98128,3;1
154.612,3;1
157.53586,3;1
159.77185,3;1
162.7926,3;1
164.00943,3;1
163.09561,3;1
162.28308,3;1
159.75574,3;1
153.17395,3;1
146.33102,3;1
142.22438,1
140.9255,1
141.49306,1
142.81032,1
143.66953,1
144.30553,1
146.55411,1
149.65051,3;1
150.9974,3;1
150.16168,3;1
148.59315,3;1
148.01384,3;1
148.84996,3;1
148.36455,3;1
145.55026,3;1
142.51456,3;1
140.21283,1
139.1041,1
139.18475,1
139.90544,1
140.42386,1
139.42897,1
137.12622,1
135.51532,3;1
135.9317,3;1
136.71828,3;1
137.31992,3;1
138.31503,3;1
138.01733,3;1
136.97943,3;1
137.08902,3;1
138.55186,3;1
139.99112,3;1
140.30728,3;1
140.68712,3;1
141.85585,3;1
142.39365,3;1
142.112,3;1
141.47931,3;1
140.47906,3;1
140.41252,3;1
141.7548,3;1
143.24097,3;1
143.96103,3;1
143.1412,3;1
141.794,3;1
140.4866,3;1
139.4667,3;1
138.12521,3;1
136.3107,3;1
135.10005,3;1
136.34465,3;1
141.61603,3;1
146.04355,3;1
149.1463,3;1
152.25354,3;1
153.38766,3;1
152.24275,3;1
150.0044,3;1
147.24814,3;1
145.03757,3;1
142.21794,3;1
140.15637,1
138.91345,1
137.69272,1
137.84158,1
139.51324,1
142.15933,1
145.31842,3;1
148.66818,3;1
151.54333,3;1
153.38211,3;1
152.96033,3;1
150.1763,3;1
145.65607,3;1
140.29727,1
135.5391,1
133.9602,1
134.13602,1
132.96393,1
132.75275,1
134.90674,1
138.41837,3;1
142.77167,3;1
145.35068,3;1
144.22491,3;1
141.89088,3;1
141.19928,3;1
141.1346,3;1
140.83324,3;1
140.89893,3;1
143.12564,3;1
146.75647,3;1
149.32306,3;1
149.71872,3;1
147.83896,3;1
145.70082,3;1
145.363,3;1
146.95059,3;1
148.67307,3;1
150.0597,3;1
151.81683,3;1
152.75916,3;1
151.42966,3;1
149.0661,3;1
147.85182,3;1
147.16422,3;1
145.2085,3;1
142.06082,3;1
141.80664,3;1
146.46597,3;1
152.5704,3;1
156.61993,3;1
156.52968,3;1
153.77228,3;1
151.95926,3;1
152.60434,3;1
155.23752,3;1
158.4976,3;1
160.74399,3;1
162.43109,3;1
163.00214,3;1
161.49518,3;1
158.89752,3;1
155.76608,3;1
152.63412,3;1
150.45888,3;1
150.13806,3;1
151.03073,3;1
152.65746,3;1
154.73456,3;1
155.98476,3;1
155.1098,3;1
152.76263,3;1
152.55943,3;1
153.68079,3;1
153.60974,3;1
154.42458,3;1
155.24838,3;1
155.31607,3;1
155.24649,3;1
157.31412,3;1
159.11299,3;1
159.22757,3;1
157.80708,3;1
155.79993,3;1
154.34819,3;1
154.4574,3;1
156.23607,3;1
157.72943,3;1
157.97073,3;1
157.88008,3;1
157.46022,3;1
156.03656,3;1
154.08676,3;1
151.55316,3;1
149.35526,3;1
149.34906,3;1
155.59714,3;1
161.3933,3;1
162.43497,3;1
161.321,3;1
159.74422,3;1
158.37117,3;1
155.9895,3;1
153.13759,3;1
150.2916,3;1
147.676,3;1
147.03912,3;1
147.73373,3;1
148.69336,3;1
149.6644,3;1
150.29721,3;1
150.18477,3;1
149.7923,3;1
149.53796,3;1
149.75186,3;1
152.27621,3;1
156.66782,3;1
160.10239,3;1
160.34782,3;1
158.48346,3;1
155.71732,3;1
154.41615,3;1
154.92996,3;1
155.83096,3;1
156.90645,3;1
158.05371,3;1
159.12701,3;1
160.4407,3;1
162.02869,3;1
162.12114,3;1
160.31793,3;1
157.69965,3;1
155.48337,3;1
154.90555,3;1
156.55292,3;1
158.55042,3;1
159.66962,3;1
156.7622,3;1
152.32709,3;1
148.51042,3;1
145.75806,3;1
143.47537,3;1
143.06476,3;1
144.7923,3;1
147.52997,3;1
149.32716,3;1
151.29866,3;1
153.73483,3;1
154.22653,3;1
152.80093,3;1
150.84229,3;1
150.11346,3;1
148.81934,3;1
147.58058,3;1
147.8516,3;1
150.19897,3;1
152.99603,3;1
154.36528,3;1
155.15512,3;1
156.5802,3;1
157.89572,3;1
157.74765,3;1
157.19644,3;1
156.93793,3;1
156.34337,3;1
154.83475,3;1
152.22775,3;1
150.06549,3;1
150.14291,3;1
153.65201,3;1
158.4318,3;1
161.53789,3;1
161.695,3;1
160.69577,3;1
159.31873,3;1
157.95866,3;1
158.14699,3;1
158.62433,3;1
158.56,3;1
159.35458,3;1
160.49846,3;1
160.13391,3;1
158.14212,3;1
155.10316,3;1
153.44347,3;1
153.00171,3;1
153.09628,3;1
155.04053,3;1
158.11258,3;1
160.45206,3;1
162.14615,3;1
164.50092,3;1
165.4216,3;1
165.3466,3;1
164.8175,3;1
164.6763,3;1
164.98404,3;1
163.07794,3;1
158.55501,3;1
154.82486,3;1
154.07434,3;1
156.10512,3;1
159.4728,3;1
162.0877,3;1
163.2935,3;1
164.29648,3;1
165.88632,3;1
165.95987,3;1
164.86823,3;1
164.91881,3;1
166.04077,3;1
166.73424,3;1
165.51192,3;1
163.01886,3;1
160.89307,3;1
159.13147,3;1
155.61618,3;1
150.93243,3;1
148.84276,3;1
149.956,3;1
151.65063,3;1
153.18063,3;1
152.9733,3;1
151.04135,3;1
148.8176,3;1
147.3424,3;1
147.25813,3;1
145.92044,3;1
143.24365,3;1
142.36174,3;1
142.80777,3;1
145.06216,3;1
146.99536,3;1
148.36366,3;1
150.18863,3;1
152.0469,3;1
152.965,3;1
153.573,3;1
153.81726,3;1
155.40727,3;1
157.84981,3;1
159.41385,3;1
159.1579,3;1
158.40327,3;1
157.97195,3;1
156.66681,3;1
156.09048,3;1
156.82149,3;1
159.45142,3;1
160.40067,3;1
158.05606,3;1
154.97229,3;1
152.00436,3;1
150.67685,3;1
152.92465,3;1
157.32315,3;1
157.86563,3;1
150.63663,3;1
142.49109,3;1
138.11026,3;1
136.26299,3;1
136.44867,3;1
138.23509,3;1
141.0148,3;1
144.07143,3;1
146.2686,3;1
147.4391,3;1
148.82861,3;1
149.78896,3;1
149.15704,3;1
147.57532,3;1
147.04865,3;1
147.80106,3;1
149.17223,3;1
151.2833,3;1
154.00339,3;1
155.28955,3;1
154.89691,3;1
153.64691,3;1
151.76538,3;1
152.16174,3;1
155.96515,3;1
159.9849,3;1
163.46426,3;1
167.1926,3;1
170.6181,3;1
171.3569,3;1
167.51007,3;1
162.61267,3;1
158.42908,3;1
152.65898,3;1
146.58624,3;1
142.97067,3;1
142.28539,3;1
144.68826,3;1
147.97787,3;1
150.9174,3;1
154.60602,3;1
156.42007,3;1
155.46431,3;1
153.50308,3;1
153.10187,3;1
156.33746,3;1
159.66415,3;1
160.55719,3;1
159.59985,3;1
157.23776,3;1
153.30035,3;1
149.8291,3;1
149.25755,3;1
152.05225,3;1
154.77586,3;1
154.48602,3;1
152.57596,3;1
150.88489,3;1
151.34193,3;1
152.99823,3;1
153.87451,3;1
156.48161,3;1
157.10315,3;1
154.91156,3;1
151.77802,3;1
147.64034,3;1
144.66626,3;1
142.8468,3;1
142.42914,3;1
143.69138,3;1
144.35242,3;1
144.10275,3;1
144.31404,3;1
144.72772,3;1
145.52692,3;1
146.54904,3;1
148.31238,3;1
150.8035,3;1
154.23651,3;1
157.27783,3;1
158.67856,3;1
159.62646,3;1
160.57654,3;1
162.10402,3;1
164.21362,3;1
165.80139,3;1
166.24533,3;1
166.42468,3;1
166.92667,3;1
167.78711,3;1
167.78156,3;1
166.70395,3;1
164.73346,3;1
161.84975,3;1
159.05978,3;1
157.12468,3;1
156.86832,3;1
157.3299,3;1
159.39253,3;1
161.93747,3;1
163.54819,3;1
163.52094,3;1
160.9718,3;1
158.71732,3;1
158.1637,3;1
159.39006,3;1
162.89194,3;1
164.74994,3;1
164.39465,3;1
162.21744,3;1
159.0795,3;1
157.88232,3;1
158.14069,3;1
158.61794,3;1
157.93822,3;1
157.79759,3;1
159.62361,3;1
161.92648,3;1
163.65451,3;1
162.96982,3;1
159.69583,3;1
154.4589,3;1
149.79132,3;1
147.37823,3;1
146.42111,3;1
146.12485,3;1
146.2698,3;1
147.51163,3;1
148.63084,3;1
149.3237,3;1
149.14966,3;1
147.97446,3;1
146.95212,3;1
146.27031,3;1
145.81839,3;1
149.25502,3;1
153.2716,3;1
156.14944,3;1
156.42036,3;1
154.09122,3;1
152.1446,3;1
154.23087,3;1
156.77832,3;1
157.07857,3;1
154.60974,3;1
153.23938,3;1
158.23076,3;1
163.49031,3;1
167.47296,3;1
170.40277,3;1
172.72672,3;1
172.68639,3;1
170.35786,3;1
168.29086,3;1
165.60432,3;1
160.08694,3;1
155.57571,3;1
156.0162,3;1
157.84166,3;1
159.60986,3;1
159.70694,3;1
158.25986,3;1
156.3263,3;1
154.44003,3;1
153.68625,3;1
155.59521,3;1
157.1995,3;1
155.85532,3;1
153.71939,3;1
154.08412,3;1
156.72878,3;1
159.4407,3;1
160.55043,3;1
160.46667,3;1
160.1549,3;1
159.69072,3;1
159.12302,3;1
159.51938,3;1
160.28528,3;1
160.75558,3;1
159.09985,3;1
156.01819,3;1
153.68509,3;1
153.17229,3;1
153.50044,3;1
152.86282,3;1
150.6796,3;1
149.52563,3;1
149.57193,3;1
150.24173,3;1
151.72162,3;1
153.61305,3;1
155.54256,3;1
156.75562,3;1
156.5339,3;1
155.9099,3;1
154.86317,3;1
154.40804,3;1
155.41182,3;1
156.31102,3;1
156.65646,3;1
158.02068,3;1
159.702,3;1
159.88202,3;1
160.27429,3;1
160.88333,3;1
161.14917,3;1
160.96356,3;1
159.06491,3;1
156.04416,3;1
152.67648,3;1
149.36844,3;1
147.06937,3;1
146.87158,3;1
148.51242,3;1
