Coefficients,Instruments
17.80843,
31.00624,
166.72586,1
167.30162,1
169.13553,1
170.96896,1
171.33832,1
170.63345,1
169.0072,1
164.59439,1
158.01302,1
152.79022,1
151.36462,1
153.79813,1
158.84488,1
161.7398,1
160.82545,1
158.34871,1
157.05113,
157.96414,
159.86375,
161.80864,
163.23422,
161.53061,1;3
155.72789,1;3
149.49731,1;3
146.89221,1;3
144.99397,1;3
143.25974,1;3
142.83514,1;3
143.3877,1;3
145.20682,1;3
147.21745,1;3
147.42471,1;3
145.82886,1;3
146.86746,1;3
150.44977,1;3
153.25957,1;3
153.85602,1;3
153.28336,1;3
153.627,1;3
154.60109,1;3
155.32874,1;3
155.98566,1;3
156.43188,1;3
156.86469,1;3
157.57944,1;3
159.01894,1;3
160.15231,1;3
155.74892,1;3
146.00433,1;3
136.70557,1;3
130.37067,1;3
127.75442,1;3
128.69446,1;3
131.78836,1;3
132.70764,1;3
132.18372,1;3
134.29147,1;3
137.43362,1;3
138.2281,1;3
137.17404,1;3
137.98303,1;3
141.19743,1;3
144.45325,1;3
144.45523,1;3
142.98454,1;3
143.31296,1;3
146.02693,1;3
148.63106,1;3
150.8429,1;3
153.88817,1;3
157.31262,1;3
160.73792,1;3
163.45697,1;3
164.57556,1;3
164.22888,1
163.90303,1
165.05441,1
166.63953,1
165.69125,1
163.64903,1
161.45892,1
158.73668,1
154.2898,1
148.8267,1
146.44026,1
146.99228,1
147.24678,1
145.99876,1
144.24722,1
142.97208,1
143.40453,1
145.82321,1
149.36548,1;3
152.93903,1;3
155.68274,1;3
158.14839,1;3
159.21448,1;3
158.40826,1;3
157.48404,1;3
159.37433,1;3
164.02208,1;3
169.25526,1;3
172.28183,1;3
173.21548,1;3
174.1311,1;3
176.246,
178.2001,
179.69907,
180.8635,
182.54932,
184.3872,
180.24152,
166.44676,
151.38028,
141.11487,
136.03427,
134.91211,
135.78604,
138.09561,
141.07132,
142.42061,
141.00952,
139.65158,1;3
139.09018,1;3
139.45627,1;3
140.70114,1;3
142.41385,1;3
144.10916,1;3
145.89587,1;3
148.45444,1;3
150.23709,1;3
147.986,1;3
143.51749,1;3
139.27034,1;3
137.23572,1;3
137.62784,1;3
138.91727,1;3
137.1838,1;3
135.50891,1;3
136.07208,1;3
137.61005,1;3
136.30743,1;3
133.15811,1;3
133.65063,1;3
136.11021,1;3
139.18083,1;3
141.89532,1;3
141.0903,1;3
139.55481,1;3
139.1676,1;3
139.62677,1;3
140.5682,1;3
139.79329,1;3
138.2456,1;3
137.42606,1;3
137.6487,1;3
137.8088,1;3
136.686,1;3
135.71266,1;3
136.69923,1;3
140.4227,1;3
144.21558,1;3
145.36044,1;3
145.4939,1;3
146.19394,1;3
147.30247,1;3
147.89029,1;3
148.71126,1;3
149.69827,1;3
149.707,1;3
148.34674,1;3
147.07312,1;3
147.58728,1;3
149.59906,1;3
151.88596,1;3
152.72287,1;3
152.35954,1;3
152.17136,1;3
152.102,1;3
151.55775,1;3
151.02574,1;3
152.03516,1;3
153.69127,1;3
155.1787,1;3
154.4274,1;3
149.56494,1;3
142.32825,3
133.83936,3
127.43603,3
124.56134,3
123.538086,3
125.55476,3
131.3071,3
140.16995,3
148.2616,1;3
153.48941,1;3
156.17165,1;3
156.72604,1;3
155.70221,1;3
154.38354,1;3
152.22044,1;3
149.95332,1;3
150.58163,1;3
153.12656,1;3
156.41988,1;3
157.1336,1;3
154.88583,1;3
152.41092,1;3
151.6392,1;3
151.43538,1;3
151.31223,1;3
151.23059,1;3
150.14095,1;3
148.66647,1;3
147.90842,1;3
147.22267,1;3
146.20749,1;3
145.32745,1;3
145.27573,1;3
145.98419,1;3
146.69382,1;3
146.56946,1;3
145.59778,1;3
144.2649,1;3
143.33186,1;3
142.38965,1;3
141.64755,1;3
140.20575,1;3
137.71017,1;3
135.88559,
134.87779,
134.49638,
135.50098,
135.86154,
134.5491,
133.5856,
134.13916,
136.05057,
138.74857,
142.28186,
147.58356,
154.12474,
159.72836,
161.97437,
162.55641,
163.00441,
162.65732,
161.81226,
161.28485,
161.76573,
163.15536,
164.64624,
166.77943,
169.44882,
171.74765,
172.72104,
172.8245,
172.77567,
171.6687,
170.24117,
171.49025,
174.95741,
177.94333,
178.44289,
176.33528,
173.76688,
173.46524,
174.79868,
175.78214,
175.06229,
173.64323,
172.78511,
172.69885,
171.80328,
169.29324,
166.34993,
163.88937,
162.64987,1;3
160.87912,1;3
160.04305,1;3
162.46254,1;3
167.05228,1;3
171.75543,1;3
175.47745,1;3
177.24612,1;3
175.86752,1;3
173.61655,1;3
173.93747,1;3
175.55215,1;3
172.17303,1;3
161.34192,1;3
153.48364,1;3
152.68283,1;3
155.12944,1;3
158.11644,1;3
160.67502,1;3
163.4974,1;3
167.23264,1;3
169.1414,1;3
172.32428,1;3
177.03137,1;3
181.59534,1;3
184.6445,1;3
185.93033,1;3
186.10103,1;3
184.27744,1;3
181.1466,1;3
181.00552,1;3
183.49808,1;3
185.75748,1;3
186.81976,1;3
187.45523,1;3
188.01427,1;3
187.87564,1;3
187.46854,1;3
186.7139,1;3
186.33261,1;3
186.81424,1;3
186.82178,1;3
186.8798,1;3
188.21094,1;3
190.84302,1;3
193.24448,1;3
194.4922,1;3
194.1837,1;3
191.92876,1;3
189.33945,1;3
187.82825,1;3
187.69394,1;3
188.73856,1;3
189.89195,1;3
190.75949,1;3
191.83731,1;3
192.3787,1;3
187.49799,1;3
176.38922,1;3
169.85413,1;3
168.204,1;3
169.76562,1;3
172.59354,1;3
175.78508,1;3
178.46512,1;3
180.73982,1;3
181.99231,1;3
182.32117,1;3
182.1199,1;3
182.08667,1;3
182.57083,1;3
182.6788,1;3
181.17517,1;3
179.70311,1;3
180.34775,1;3
182.86484,1;3
185.95392,1;3
188.07999,1;3
189.33383,1;3
189.40948,1;3
187.50262,1;3
184.98468,1;3
183.57867,1;3
183.93524,1;3
184.75764,1;3
185.87843,1;3
187.78015,1;3
190.20512,1;3
191.1525,
190.29295,
188.68362,
187.81342,
187.56442,
187.14886,
185.25717,
181.7305,
179.12819,
178.4996,3
178.95602,3
177.93512,3
174.39091,3
169.42845,3
165.06508,3
161.15985,3
156.63675,3
152.5044,3
150.72458,3
151.01463,3
152.2559,3
153.02579,3
153.42485,3
153.50082,3
155.2348,3
154.80049,3
149.72598,3
143.80124,3
140.16376,3
138.97238,3
138.51865,3
137.3933,3
136.521,3
140.47581,3
147.64803,3
151.64767,3
152.70135,1;3
152.91324,1;3
154.27579,1;3
158.05911,1;3
163.24649,1;3
167.12589,1;3
167.49039,1;3
165.1481,1;3
161.83537,1;3
159.12408,1;3
156.82076,1;3
155.7924,1;3
157.24474,1;3
158.95161,1;3
159.3579,1;3
158.92995,1;3
158.13448,1;3
155.43117,1;3
152.41422,3
150.84486,3
150.61604,3
152.04343,3
153.73378,3
154.25464,3
154.11966,3
153.45618,3
151.08008,3
147.35417,3
142.72537,3
136.6532,3
132.50983,3
130.41788,3
129.08864,3
127.24257,3
124.90201,3
126.34654,3
132.36674,1;3
136.76685,1;3
140.1126,1;3
143.1688,1;3
145.29643,1;3
146.15617,1;3
145.94333,1;3
147.46243,1;3
151.33969,1;3
154.12833,1;3
155.05487,1;3
155.37132,1;3
153.90628,1;3
148.61374,1;3
141.71262,1;3
136.46556,1;3
133.37894,1;3
131.07211,1;3
128.5561,1;3
126.177376,3
125.30075,3
126.34209,3
126.84924,3
125.90918,3
122.68829,3
116.932655,3
113.36577,3
111.3125,3
109.61032,3
108.42404,3
106.309906,3
104.724686,3
104.184975,3
103.69853,3
103.365456,3
102.08778,3
99.96472,3
97.96263,3
96.94902,1;3
99.856705,1;3
110.91974,1;3
122.58266,1;3
132.0848,1;3
138.09293,1;3
139.1601,1;3
137.2359,1;3
133.62378,1;3
129.28345,1;3
126.1815,1;3
124.39609,1;3
123.84263,1;3
124.101845,1;3
122.272835,1;3
119.2124,1;3
115.48207,1;3
112.30978,1;3
110.99446,1;3
111.70403,1;3
113.47087,1;3
117.29622,1;3
123.30464,3
128.93005,3
131.3834,3
130.4745,3
127.73305,3
122.174904,3
116.82184,3
113.76758,3
114.21786,
117.488174,
122.80601,
127.65828,
131.4529,
135.81519,
140.26625,
143.84042,
146.38702,
149.21951,
152.63266,
155.47432,
157.3395,1;3
157.36255,1;3
157.35669,1;3
158.27716,1;3
158.5281,1;3
159.77362,1;3
161.37137,1;3
161.00308,1;3
159.4812,1;3
158.97517,1;3
158.39157,1
159.15936,1
162.05414,1
165.74022,1
168.80733,1
171.02872,1
172.09625,1
173.15755,1
174.55148,1
175.66446,1
177.94315,1
180.5305,1
181.66641,1;3
182.2017,1;3
183.29462,1;3
184.54265,1;3
184.58054,1;3
184.39755,1;3
184.31134,1;3
184.9542,1;3
187.26071,1;3
188.99927,1;3
190.02472,1;3
190.78445,1;3
190.26361,1;3
189.39966,1;3
189.68909,1;3
190.5886,1;3
191.22485,1;3
192.07022,1;3
193.13531,1;3
193.64792,1;3
193.9783,1;3
194.0909,1;3
193.7805,1;3
193.62823,1;3
193.63202,1;3
193.09538,1;3
192.47337,1;3
192.91434,1;3
194.8817,1;3
196.3039,1;3
193.39758,1;3
182.18686,1;3
173.21516,1;3
169.74493,1;3
168.92029,1;3
169.51256,1;3
170.40851,1;3
171.08386,1;3
172.35022,1;3
173.57706,1;3
173.7018,1;3
172.86453,1;3
173.04639,1;3
173.43156,1;3
173.44666,1;3
173.83798,1;3
175.54895,1;3
179.44498,1;3
183.26038,1;3
184.38196,1;3
183.07993,1;3
180.72684,1;3
179.82599,1;3
179.80875,1;3
179.15866,1;3
178.41216,1;3
178.62656,1;3
178.63681,1;3
178.98318,1;3
179.95685,1;3
181.09909,1;3
182.225,1;3
182.57605,1;3
182.54846,1;3
182.33101,1;3
181.14478,1;3
178.31775,1;3
173.0227,1;3
166.32544,1;3
160.71344,1;3
156.49474,
153.22577,
151.00381,
150.15543,
148.89062,3
146.70027,3
145.34845,3
147.5272,3
151.40813,3
151.44736,3
148.005,3
145.84222,3
146.98265,3
150.57776,3
153.68979,3
154.8045,3
155.6608,3
156.28708,3
156.25827,3
158.01437,3
161.75015,3
167.87405,1;3
174.12549,1;3
178.7599,1;3
181.06348,1;3
180.88391,1;3
179.25665,1;3
176.43576,1;3
171.24347,1;3
165.5921,1;3
161.4938,1;3
157.58148,1;3
153.715,1;3
151.20308,1;3
150.27547,1;3
149.65097,1;3
149.90302,1;3
151.476,1;3
152.2501,1;3
151.35907,3
151.01773,3
152.33704,3
153.49368,3
152.17207,3
147.47865,3
141.63113,3
136.71214,3
133.03725,3
133.14633,3
135.9598,3
139.21182,3
140.16794,3
136.82404,3
132.30336,3
128.25024,3
126.285065,3
130.60994,3
142.47809,1;3
154.06815,1;3
163.00775,1;3
168.72403,1;3
171.00653,1;3
169.54134,1;3
165.99133,1;3
162.97421,1;3
161.21724,1;3
158.36972,1;3
153.23053,1;3
146.83255,1;3
141.85881,1;3
139.49577,1;3
138.32024,1;3
137.50134,1;3
138.55066,1;3
140.68285,1;3
140.21855,3
137.10413,3
134.66623,3
133.12611,3
129.9383,3
125.74489,3
124.160706,3
126.04797,3
128.12724,3
128.37657,3
125.24742,3
122.60585,3
119.85008,3
114.72307,3
111.189,3
110.53476,3
113.33925,3
116.220825,3
112.82979,3
108.16823,3
105.404465,3
107.891914,3
119.61611,1;3
131.31482,1;3
139.48221,1;3
144.46448,1;3
145.29466,1;3
140.91293,1;3
135.33379,1;3
131.85916,1;3
131.65152,1;3
133.7101,1;3
135.60887,1;3
134.68332,1;3
131.03346,1;3
124.125244,1;3
117.55322,1;3
114.670815,1;3
114.094025,1;3
118.43152,3
126.01245,3
129.22534,3
129.29478,3
130.51802,3
133.03256,3
135.86055,3
136.98285,3
135.45331,
130.9028,
125.34818,
121.89174,
121.66719,
121.592476,
124.26416,
128.29816,
132.28447,
136.5131,
139.58646,
139.25455,
137.48473,1;3
136.14401,1;3
137.06158,1;3
140.97446,1;3
145.11237,1;3
149.06647,1;3
152.21002,1;3
154.33664,1
154.67708,1
153.5935,1
151.52835,1
149.29823,1
148.53441,1
149.2571,1
152.90161,1
158.86151,1
161.29321,1
161.44383,1
163.64069,1
166.88803,1
168.64394,1;3
168.64783,1;3
168.79675,1;3
169.94171,1;3
171.42076,1;3
172.25116,1;3
173.28333,1;3
175.83432,1;3
180.03355,1;3
182.07593,1;3
181.87248,1;3
181.39584,1;3
181.94312,1;3
183.3236,1;3
184.03488,1;3
183.66754,1;3
182.12256,1;3
180.68166,1;3
180.7906,1;3
183.36626,1;3
186.5372,1;3
187.57004,1;3
185.5796,1;3
181.46194,1;3
178.56628,1;3
178.16537,1;3
178.17825,1;3
177.65982,1;3
176.60811,1;3
175.44858,1;3
175.82132,1;3
176.6437,1;3
176.93517,1;3
177.99463,3
180.4076,3
182.38971,3
182.24417,3
180.64767,3
178.22891,3
175.1637,1;3
173.8747,1;3
172.92566,1;3
170.5943,1;3
169.26003,1;3
171.60397,1;3
175.52231,1;3
179.18167,1;3
180.50839,1;3
180.83829,1;3
181.02356,1;3
179.67572,1;3
178.21501,1;3
177.8801,1;3
179.03949,1;3
179.61856,1;3
177.36205,1;3
174.30228,1;3
172.00526,1;3
170.88893,1;3
170.71088,1;3
170.05222,1;3
168.92407,1;3
168.5983,1;3
168.3449,1;3
167.08664,1;3
165.54164,1;3
163.46957,1;3
159.98065,1;3
156.12013,1;3
153.67758,1;3
153.66714,1;3
158.80005,1;3
166.47382,1;3
169.64267,
169.75397,
168.58478,
167.56369,
168.26013,
171.59937,
176.1821,
178.78735,
179.47896,1;3
179.07207,1;3
179.09796,1;3
179.86667,1;3
180.11093,1;3
179.64758,1;3
179.60738,1;3
181.41821,1;3
183.45868,1;3
184.50403,1;3
185.59796,1;3
187.52397,1;3
189.10957,1;3
189.96484,1;3
189.69104,1;3
187.93628,1;3
186.20691,1;3
185.04926,1;3
183.80873,1;3
182.58792,1;3
181.6891,1;3
181.21611,1;3
180.42572,1;3
178.80281,1;3
176.64682,1;3
174.02457,1;3
171.9798,1;3
173.48087,1;3
177.08897,1;3
180.36566,1;3
181.32538,1;3
180.08676,3
178.12042,3
175.49492,3
171.12193,3
165.5876,3
162.25931,3
164.3457,1;3
168.56577,1;3
171.57436,1;3
174.75925,1;3
179.23744,1;3
183.44493,1;3
185.07242,1;3
184.83572,1;3
183.93478,1;3
183.79428,1;3
184.81871,1;3
185.14316,1;3
186.03604,1;3
186.64316,1;3
186.55772,1;3
186.28955,1;3
186.56094,1;3
187.02869,1;3
186.96423,1;3
186.37,1;3
184.99263,1;3
183.72823,1;3
182.80338,1;3
182.07785,1;3
180.5548,1;3
178.81894,1;3
177.33698,1;3
176.36908,1;3
175.66666,1;3
170.37518,1;3
164.44855,
157.57594,
153.695,
151.69116,
152.07164,
153.7955,
154.63402,1;3
152.4497,1;3
148.40971,1;3
144.98494,1;3
142.33868,1;3
139.60645,1;3
137.45187,1;3
137.37737,1;3
138.7644,1;3
139.83923,1;3
141.31299,1;3
143.7831,1;3
145.34723,1;3
145.62257,1;3
146.33139,1;3
147.95312,1;3
149.90054,1;3
151.86478,1;3
154.30774,1;3
156.99918,1;3
159.88712,1;3
161.31265,1;3
161.16672,1;3
160.17953,1;3
158.98824,1;3
160.00182,1;3
163.45331,1;3
166.00867,1;3
167.36565,1;3
167.04744,1;3
166.88057,1;3
167.8381,1;3
169.02795,1;3
169.47063,1;3
167.44199,1;3
163.50407,3
161.90709,3
163.20557,3
163.70995,3
162.55737,3
161.0711,3
159.74402,1;3
158.34122,1;3
156.90887,1;3
155.76993,1;3
156.02515,1;3
157.46866,1;3
159.1643,1;3
160.43001,1;3
160.48837,1;3
160.06978,1;3
160.30336,1;3
161.89395,1;3
163.8521,1;3
165.77042,1;3
168.2538,1;3
171.00246,1;3
171.5813,1;3
170.85892,1;3
170.29095,1;3
169.96077,1;3
170.07791,1;3
169.80154,1;3
169.03235,1;3
168.88055,1;3
169.60184,1;3
170.82285,1;3
172.47784,1;3
174.6729,1;3
177.26074,1;3
180.47968,1;3
181.4379,1;3
177.53561,1;3
169.5266,
165.71875,
165.62366,
166.99399,
167.84637,
167.25731,
166.5552,1;3
166.36,1;3
166.0849,1;3
165.40793,1;3
167.06618,1;3
169.88791,1;3
173.00763,1;3
175.85834,1;3
177.55975,1;3
177.39917,1;3
175.66504,1;3
172.0341,1;3
167.31863,1;3
160.18298,1;3
155.58705,1;3
157.71051,1;3
164.4841,1;3
173.07849,1;3
181.01208,1;3
185.7423,1;3
186.7284,1;3
187.09583,1;3
188.33455,1;3
188.66895,1;3
188.10657,1;3
187.0245,1;3
185.97977,1;3
185.16199,1;3
184.39462,1;3
183.65448,1;3
182.81416,1;3
181.68428,1;3
180.95096,1;3
178.77487,1;3
178.42297,1;3
179.43001,1;3
179.16605,1;3
177.0079,1;3
175.86444,1
176.91246,1
178.48108,1
178.77193,1
179.21791,1
178.84659,1
177.62616,1
177.27628,1
176.29684,1
175.29805,1
174.50967,1
174.4081,1
177.11021,1
179.54102,1
173.15909,1
163.67822,1
157.3909,1
155.18048,1
158.07959,1;3
165.83447,1;3
173.99118,1;3
176.81433,1;3
174.44952,1;3
172.89395,1;3
172.77338,1;3
172.68292,1;3
172.48515,1;3
172.63837,1;3
171.75403,1;3
169.3466,1;3
166.43144,1;3
164.36694,1;3
162.62364,1;3
160.42831,1;3
157.58401,1;3
155.91595,1
157.05002,1
159.69067,1
160.42386,1
158.42554,1
155.80406,1
153.16484,1
151.28738,1
150.18591,1
150.22427,1
149.3264,1
147.46039,1
145.65692,1
142.78055,1
137.38712,1
129.63751,1;3
125.88602,1;3
127.63382,1;3
131.4513,1;3
136.69287,1;3
142.92383,1;3
149.2908,1;3
154.2575,1;3
155.72609,1;3
154.7006,1;3
156.59402,1;3
159.18132,1;3
160.94168,1;3
161.69717,1;3
160.86015,1;3
159.0813,1;3
156.36124,1;3
153.57234,1;3
151.68115,1;3
151.57964,1;3
152.5852,1
154.7672,1
156.70355,1
156.62943,1
154.82172,
152.70998,
150.30508,
148.58292,
145.97177,
143.28804,
141.52713,
141.5827,
142.61597,
144.18576,
146.83307,
146.10585,
135.40976,1;3
125.94177,1;3
125.94594,1;3
130.51448,1;3
137.7641,1;3
147.56877,1;3
156.59674,1;3
162.80182,1;3
165.75159,3
166.39255,3
165.39806,3
164.12369,3
162.43288,3
160.66855,3
159.87482,3
161.77011,3
163.6741,3
164.26147,3
163.67209,3
158.97748,3
152.77269,1
149.52026,1
148.83081,1
148.85065,1
147.98624,1
149.87006,1
151.83116,1
150.89972,1
147.5763,1
145.7739,1
143.72853,1
143.0404,1
144.42496,1
144.92117,1
144.16515,1
144.03021,1
146.0034,1
150.18976,1
154.13242,1
151.546,1;3
145.70303,1;3
140.61523,1;3
137.60742,1;3
137.08734,1;3
138.63647,1;3
141.6301,1;3
146.3207,1;3
151.22707,1;3
151.71068,1;3
149.31822,1;3
150.04353,1;3
153.03302,1;3
155.0459,1;3
155.9475,1;3
158.95374,1;3
160.51657,1;3
159.74948,1;3
158.67038,1;3
157.75586,1
157.09009,1
157.83597,1
159.4249,1
160.46881,1
159.32956,1
156.28781,
154.6392,
154.449,
153.99628,
153.29987,
153.03586,
153.12411,
154.36465,
158.33252,
158.11304,
152.18967,1;3
145.01837,1;3
140.17767,1;3
138.20956,1;3
139.42401,1;3
143.29453,1;3
149.47104,1;3
156.17905,1;3
159.72812,3
159.33783,3
157.21228,3
155.07193,3
153.7938,3
152.92331,3
152.5871,3
152.57516,3
156.2478,3
164.04858,3
163.58517,3
151.89542,3
142.43954,1;3
137.25723,1;3
133.70432,1;3
131.99515,1;3
134.20798,1;3
140.2904,1;3
147.57562,1;3
151.67346,1;3
151.55466,1;3
149.87354,1;3
148.42882,1;3
149.09814,1;3
152.54842,1;3
155.95654,1;3
156.71341,1;3
155.92908,1;3
154.92656,1;3
155.87912,1;3
157.68658,1;3
156.09152,1;3
151.99783,1;3
148.34201,1;3
148.49808,1;3
153.79074,1;3
162.63162,1;3
171.44165,1;3
176.0838,1;3
177.31247,1;3
177.3131,1;3
177.23404,1;3
176.94547,1;3
175.63387,1;3
172.97981,1;3
169.72566,1;3
168.15292,1;3
170.20828,1;3
172.82062,1;3
175.01254,1;3
176.94492,1;3
177.34268,1;3
176.46617,1;3
175.34622,1
173.89243,1
171.02916,1
167.2338,1
165.9893,1
167.18393,1
168.8394,1
169.67877,1
168.7832,1
165.86319,1
162.55081,1
155.90881,1
147.83301,1
146.59692,1
149.4302,1
155.06868,1
162.09981,1
167.62473,1;3
173.55399,1;3
180.05608,1;3
184.05933,1;3
185.16826,1;3
183.48557,1;3
179.90228,1;3
176.86896,1;3
175.158,1;3
173.69986,1;3
171.63571,1;3
168.51544,1;3
165.52158,1;3
164.70764,1
165.74423,1
167.43048,1
169.82358,1
172.1036,1
173.25342,1
173.18463,1
171.91475,1
169.45044,1
167.81041,1
167.46545,1
167.82555,1
168.20355,1
167.66473,1
166.34149,1
165.04279,1;3
160.1919,1;3
146.08154,1;3
136.80936,1;3
134.77347,1;3
138.9274,1;3
145.80716,1;3
151.24298,1;3
152.47226,1;3
152.55867,1;3
154.23459,1;3
157.32538,1;3
160.50714,1;3
161.86478,1;3
161.5805,1;3
159.47911,1;3
156.58,1;3
156.15431,1;3
156.95839,1
158.90094,1
162.1854,1
165.57545,1
168.34161,1
169.90446,1
171.31937,1
174.10275,1
176.78845,1
178.74954,1
179.35661,1
178.42422,1
176.53494,1
173.7114,1
171.89651,1
171.93748,1
173.41562,1
175.05466,1
172.93832,1
157.79984,1
143.1112,1
137.44455,1
139.99846,1
146.57803,1;3
154.24808,1;3
161.46065,1;3
166.04404,1;3
165.2934,1;3
162.00656,1;3
160.59897,1;3
160.57877,1;3
160.20525,1;3
159.6183,1;3
157.95436,1;3
155.82907,1;3
155.52797,1;3
156.37831,1;3
156.35988,1;3
156.3652,1;3
154.87283,1
156.73299,1
161.20651,1
165.43263,1
168.06415,1
169.4824,1
170.73605,1
171.98404,1
171.42322,1
170.23236,1
170.50986,1
172.03925,1
173.38504,1
172.85727,1
171.46654,1
170.3016,1
163.96689,1
153.5469,1
147.76021,1;3
146.13255,1;3
147.68327,1;3
150.9396,1;3
156.35356,1;3
164.45395,1;3
171.50435,1;3
173.23375,1;3
172.07242,1;3
170.91809,1;3
170.74744,1;3
171.77005,1;3
173.0351,1;3
173.874,1;3
175.21742,1;3
177.33305,1;3
177.12466,1;3
174.30728,1;3
172.15955,1;3
172.03787,1;3
173.06306,1
173.66432,1
174.29265,1
176.41382,1
178.98122,1
181.30748,1
183.42947,1
184.8656,1
185.44922,1
185.27055,1
185.17116,1
183.81583,1
171.58784,1
149.4285,1
136.63602,1
134.91057,1
140.34857,1
150.23647,1
161.6912,1
169.6471,1
170.48376,1;3
166.14317,1;3
162.66792,1;3
161.93645,1;3
163.15607,1;3
163.83777,1;3
164.29779,1;3
165.07892,1;3
165.45988,1;3
165.40375,1;3
164.90262,1;3
165.11801,1;3
166.35756,1;3
165.46654,1;3
158.9362,1;3
140.85,1;3
124.821884,1;3
120.839676,1;3
122.53754,1;3
126.66316,1;3
131.38495,1;3
135.61572,1;3
137.03894,1;3
134.72095,1;3
131.35852,1;3
129.9816,1;3
131.87119,1;3
133.21512,1;3
130.14795,1;3
125.475235,1;3
123.70701,1;3
124.88631,1;3
126.78111,1;3
127.28963,1;3
126.246445,1;3
124.50705,1;3
123.46222,1;3
122.2625,1;3
121.09102,1;3
120.99646,1;3
122.29613,1;3
123.8932,1;3
124.91745,1;3
125.60156,1;3
127.2462,1;3
129.4788,1;3
131.25266,1;3
132.75165,1;3
134.30682,1;3
135.99539,1;3
138.3362,1;3
141.00186,1;3
143.07101,3
145.19453,3
144.53574,3
139.96455,3
134.50974,3
136.14766,3
139.828,1;3
140.41928,1;3
139.99054,1;3
140.54008,1;3
142.10692,1;3
144.11182,1;3
146.50629,1;3
147.8786,1;3
147.74217,1;3
147.80237,1;3
148.76556,1;3
150.42278,1;3
151.53897,1;3
150.9118,1;3
148.29294,1;3
144.13187,1;3
139.75941,1;3
136.94424,1;3
135.09258,1;3
133.7417,1;3
134.26846,1;3
137.18109,1;3
142.81831,1;3
149.84077,1;3
155.35947,1;3
158.93243,1;3
161.48367,1;3
162.7515,1;3
162.39954,1;3
160.599,1;3
158.87764,1;3
159.86221,1;3
161.24826,1;3
161.36984,1;3
160.12543,3
159.25821,3
161.78989,3
165.7883,3
167.64508,3
168.2518,3
170.27406,3
173.37836,3
173.88109,3
172.69833,3
171.59558,3
171.8258,3
173.84686,3
175.81335,3
177.20413,3
177.43997,3
177.0851,3
177.03845,3
177.19447,3
176.30652,3
174.24081,3
173.77313,1;3
174.76404,1;3
175.07948,1;3
175.1954,1;3
176.22003,1;3
177.68124,1;3
180.75323,1;3
183.64182,1;3
184.84958,1;3
185.77536,1;3
188.44449,1;3
192.604,1;3
194.26515,1;3
192.27025,1;3
189.2952,1;3
186.69836,1;3
186.22444,1;3
189.0532,1;3
191.6032,1;3
191.4192,1;3
188.92267,1;3
186.89896,3
186.3085,3
184.33817,3
180.16858,3
176.947,3
174.34383,3
173.86539,3
176.18857,3
179.54962,3
181.63498,3
181.35751,3
178.16939,3
174.15913,3
168.12054,3
164.48651,3
163.99304,3
164.92914,3
165.8252,3
164.84186,3
164.03827,3
165.7456,1;3
167.99036,1;3
168.3396,1;3
170.23552,1;3
173.35138,1;3
176.75067,1;3
179.79276,1;3
181.01938,1;3
181.26373,1;3
182.7254,1;3
184.44818,1;3
184.21553,1;3
183.54042,1;3
184.56488,1;3
185.00735,1;3
183.76746,1;3
183.78131,3
184.3548,3
183.18483,3
178.74283,3
173.0275,3
167.4884,3
164.56995,3
164.2468,3
166.19434,3
168.5917,3
169.70432,3
166.29343,3
158.37941,3
148.33691,3
139.98642,3
137.76877,3
139.10358,3
139.54196,3
138.67072,1;3
142.02676,1;3
153.43619,1;3
163.23857,1;3
168.626,1;3
170.37854,1;3
171.28903,1;3
171.47787,1;3
170.6647,1;3
170.52939,1;3
170.74715,1;3
170.13037,1;3
167.37021,1;3
161.3623,1;3
155.6024,1;3
151.48828,1;3
149.50223,3
151.36676,3
155.70767,3
155.83664,3
149.89507,3
142.94284,3
139.89346,3
139.71295,
139.86302,
140.70096,
143.60962,
147.72989,
152.15639,
154.24435,
154.59784,
153.755,
153.0907,
154.98492,
158.68387,
165.98776,
173.21335,1;3
177.22214,1;3
175.83871,1;3
168.87666,1;3
160.77628,1;3
155.4021,1;3
151.7333,1;3
149.4768,1
150.07208,1
152.83119,1
155.13776,1
157.19998,1
158.49307,1
160.34369,1
163.81865,1
166.7486,1
168.23843,1
168.50235,1
165.9408,1
145.25568,1
112.648766,1
93.21972,1
84.72581,1
85.3087,1
93.34435,1
103.55266,1
106.45105,1;3
104.23023,1;3
104.27962,1;3
110.39682,1;3
117.762375,1;3
123.08914,1;3
124.00231,1;3
122.04624,1;3
120.00564,1;3
120.96607,1;3
123.79747,1;3
124.39273,1;3
122.590126,1;3
120.16384,1;3
118.97116,1;3
118.79417,1;3
118.49635,1;3
117.67589,1;3
116.10965,1;3
114.03933,1;3
113.44848,1;3
115.55806,1;3
118.42842,1;3
120.641266,1;3
122.83295,1;3
125.33632,1;3
126.19207,1;3
126.112,1;3
128.23412,1;3
130.60318,1;3
132.08163,1;3
131.19724,1;3
126.52761,1;3
121.52551,1;3
117.979996,1;3
114.57686,1;3
112.59755,1;3
112.27782,3
115.639885,3
120.881256,3
126.85321,3
130.83092,3
133.07742,1;3
134.36708,1;3
134.26834,1;3
133.20995,1;3
133.75764,1;3
134.63062,1;3
135.52017,1;3
134.95227,1;3
132.34987,1;3
130.4284,1;3
131.04597,1;3
133.43474,1;3
135.89377,1;3
